filepath_rel,family,instrument,family_id,instrument_id,source_file,clip_index,duration_s,rms_db,fs,cap_used
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_001_clip_003.wav,percussion,timpani,2,18,percussion_timpani_001,3,3,-20.0085958816316,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_001.wav,percussion,timpani,2,18,percussion_timpani_002,1,3,-17.1180204072868,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_002.wav,percussion,timpani,2,18,percussion_timpani_002,2,3,-18.0278815414101,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_003.wav,percussion,timpani,2,18,percussion_timpani_002,3,3,-17.6325009100918,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_004.wav,percussion,timpani,2,18,percussion_timpani_002,4,3,-17.6777030032376,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_005.wav,percussion,timpani,2,18,percussion_timpani_002,5,3,-18.4364631261419,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_006.wav,percussion,timpani,2,18,percussion_timpani_002,6,3,-19.0336513953278,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_007.wav,percussion,timpani,2,18,percussion_timpani_002,7,3,-19.2257234871856,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_008.wav,percussion,timpani,2,18,percussion_timpani_002,8,3,-20.8915393405803,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_009.wav,percussion,timpani,2,18,percussion_timpani_002,9,3,-19.9567156100474,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_010.wav,percussion,timpani,2,18,percussion_timpani_002,10,3,-20.8888243958385,16000,43
Segmented/percussion/timpani/percussion_timpani_percussion_timpani_002_clip_011.wav,percussion,timpani,2,18,percussion_timpani_002,11,3,-22.377766349455,16000,43
Segmented/strings/bass/strings_bass_strings_bass_001_clip_001.wav,strings,bass,1,1,strings_bass_001,1,3,-20.1145996792853,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_002.wav,strings,bass,1,1,strings_bass_001,2,3,-18.0330839242922,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_003.wav,strings,bass,1,1,strings_bass_001,3,3,-16.8255366237304,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_004.wav,strings,bass,1,1,strings_bass_001,4,3,-17.6522092423337,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_005.wav,strings,bass,1,1,strings_bass_001,5,3,-19.6309408895366,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_006.wav,strings,bass,1,1,strings_bass_001,6,3,-18.2928273285316,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_007.wav,strings,bass,1,1,strings_bass_001,7,3,-19.5242553214208,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_008.wav,strings,bass,1,1,strings_bass_001,8,3,-18.3456386212408,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_009.wav,strings,bass,1,1,strings_bass_001,9,3,-17.7667432401528,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_010.wav,strings,bass,1,1,strings_bass_001,10,3,-15.6346432635683,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_011.wav,strings,bass,1,1,strings_bass_001,11,3,-15.650120737596,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_012.wav,strings,bass,1,1,strings_bass_001,12,3,-18.3999521004749,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_013.wav,strings,bass,1,1,strings_bass_001,13,3,-15.4963324889269,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_014.wav,strings,bass,1,1,strings_bass_001,14,3,-19.1509711282193,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_015.wav,strings,bass,1,1,strings_bass_001,15,3,-17.5733944014753,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_016.wav,strings,bass,1,1,strings_bass_001,16,3,-17.1138069253627,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_017.wav,strings,bass,1,1,strings_bass_001,17,3,-16.0197553434433,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_018.wav,strings,bass,1,1,strings_bass_001,18,3,-14.5329680585141,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_019.wav,strings,bass,1,1,strings_bass_001,19,3,-19.0295026183781,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_020.wav,strings,bass,1,1,strings_bass_001,20,3,-16.1497044432505,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_021.wav,strings,bass,1,1,strings_bass_001,21,3,-19.3094511158758,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_022.wav,strings,bass,1,1,strings_bass_001,22,3,-14.3462309081642,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_023.wav,strings,bass,1,1,strings_bass_001,23,3,-18.3681264180427,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_024.wav,strings,bass,1,1,strings_bass_001,24,3,-13.9892048129631,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_025.wav,strings,bass,1,1,strings_bass_001,25,3,-17.8415569543119,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_026.wav,strings,bass,1,1,strings_bass_001,26,3,-16.1589577028822,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_027.wav,strings,bass,1,1,strings_bass_001,27,3,-17.8089536925769,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_028.wav,strings,bass,1,1,strings_bass_001,28,3,-18.2527566009729,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_029.wav,strings,bass,1,1,strings_bass_001,29,3,-18.5595723896572,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_030.wav,strings,bass,1,1,strings_bass_001,30,3,-19.118700234776,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_031.wav,strings,bass,1,1,strings_bass_001,31,3,-19.2742379968489,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_032.wav,strings,bass,1,1,strings_bass_001,32,3,-16.0175336467476,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_033.wav,strings,bass,1,1,strings_bass_001,33,3,-16.0122626306399,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_034.wav,strings,bass,1,1,strings_bass_001,34,3,-19.2445997203329,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_035.wav,strings,bass,1,1,strings_bass_001,35,3,-13.3078401201296,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_036.wav,strings,bass,1,1,strings_bass_001,36,3,-16.2570479715115,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_037.wav,strings,bass,1,1,strings_bass_001,37,3,-15.0819235210027,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_038.wav,strings,bass,1,1,strings_bass_001,38,3,-15.8425617544269,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_039.wav,strings,bass,1,1,strings_bass_001,39,3,-16.4671042948942,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_040.wav,strings,bass,1,1,strings_bass_001,40,3,-14.4690251114924,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_041.wav,strings,bass,1,1,strings_bass_001,41,3,-16.6456624089128,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_042.wav,strings,bass,1,1,strings_bass_001,42,3,-15.5962326243033,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_043.wav,strings,bass,1,1,strings_bass_001,43,3,-14.1789346771928,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_044.wav,strings,bass,1,1,strings_bass_001,44,3,-11.8985885263293,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_045.wav,strings,bass,1,1,strings_bass_001,45,3,-13.9408893853829,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_046.wav,strings,bass,1,1,strings_bass_001,46,3,-18.3890309636125,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_047.wav,strings,bass,1,1,strings_bass_001,47,3,-22.5627179441595,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_048.wav,strings,bass,1,1,strings_bass_001,48,3,-27.2873430700597,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_049.wav,strings,bass,1,1,strings_bass_001,49,3,-32.1927084711621,16000,74
Segmented/strings/bass/strings_bass_strings_bass_001_clip_050.wav,strings,bass,1,1,strings_bass_001,50,3,-38.2567710599795,16000,74
Segmented/strings/cello/strings_cello_strings_cello_001_clip_001.wav,strings,cello,1,2,strings_cello_001,1,3,-27.0472773102767,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_002.wav,strings,cello,1,2,strings_cello_001,2,3,-17.0248319230629,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_003.wav,strings,cello,1,2,strings_cello_001,3,3,-21.557081564202,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_004.wav,strings,cello,1,2,strings_cello_001,4,3,-21.8099860854602,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_005.wav,strings,cello,1,2,strings_cello_001,5,3,-22.0584717727728,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_006.wav,strings,cello,1,2,strings_cello_001,6,3,-19.8939314464396,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_007.wav,strings,cello,1,2,strings_cello_001,7,3,-17.7715695963849,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_008.wav,strings,cello,1,2,strings_cello_001,8,3,-21.5647647819425,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_009.wav,strings,cello,1,2,strings_cello_001,9,3,-22.9497169629316,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_010.wav,strings,cello,1,2,strings_cello_001,10,3,-17.6062824751492,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_011.wav,strings,cello,1,2,strings_cello_001,11,3,-25.5971111138101,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_012.wav,strings,cello,1,2,strings_cello_001,12,3,-22.7359014038185,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_013.wav,strings,cello,1,2,strings_cello_001,13,3,-21.9526589509097,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_014.wav,strings,cello,1,2,strings_cello_001,14,3,-16.2256945970532,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_015.wav,strings,cello,1,2,strings_cello_001,15,3,-27.1015667569605,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_016.wav,strings,cello,1,2,strings_cello_001,16,3,-17.4452142045324,16000,50
Segmented/strings/cello/strings_cello_strings_cello_001_clip_017.wav,strings,cello,1,2,strings_cello_001,17,3,-28.0121923043515,16000,50
Segmented/strings/cello/strings_cello_strings_cello_002_clip_001.wav,strings,cello,1,2,strings_cello_002,1,3,-27.7287603590033,16000,50
Segmented/strings/cello/strings_cello_strings_cello_002_clip_002.wav,strings,cello,1,2,strings_cello_002,2,3,-29.3451688027702,16000,50
Segmented/strings/cello/strings_cello_strings_cello_002_clip_003.wav,strings,cello,1,2,strings_cello_002,3,3,-32.2887079895911,16000,50
Segmented/strings/cello/strings_cello_strings_cello_002_clip_004.wav,strings,cello,1,2,strings_cello_002,4,3,-29.7020725408187,16000,50
Segmented/strings/cello/strings_cello_strings_cello_002_clip_005.wav,strings,cello,1,2,strings_cello_002,5,3,-33.0345152259227,16000,50
Segmented/strings/guitar/strings_guitar_strings_guitar_001_clip_001.wav,strings,guitar,1,8,strings_guitar_001,1,3,-17.2038664280455,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_001_clip_002.wav,strings,guitar,1,8,strings_guitar_001,2,3,-19.6079469482717,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_001_clip_003.wav,strings,guitar,1,8,strings_guitar_001,3,3,-25.5481854960764,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_001.wav,strings,guitar,1,8,strings_guitar_002,1,3,-30.4815125244375,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_002.wav,strings,guitar,1,8,strings_guitar_002,2,3,-25.8206639919801,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_003.wav,strings,guitar,1,8,strings_guitar_002,3,3,-23.8594323290499,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_004.wav,strings,guitar,1,8,strings_guitar_002,4,3,-24.6746658995175,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_005.wav,strings,guitar,1,8,strings_guitar_002,5,3,-24.0295788462685,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_006.wav,strings,guitar,1,8,strings_guitar_002,6,3,-24.6951002271093,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_007.wav,strings,guitar,1,8,strings_guitar_002,7,3,-26.372472049404,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_008.wav,strings,guitar,1,8,strings_guitar_002,8,3,-24.3601782986248,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_009.wav,strings,guitar,1,8,strings_guitar_002,9,3,-24.2884375010239,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_010.wav,strings,guitar,1,8,strings_guitar_002,10,3,-24.6294669728779,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_011.wav,strings,guitar,1,8,strings_guitar_002,11,3,-24.2643171273552,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_012.wav,strings,guitar,1,8,strings_guitar_002,12,3,-25.0187422743203,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_013.wav,strings,guitar,1,8,strings_guitar_002,13,3,-25.7079752658776,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_014.wav,strings,guitar,1,8,strings_guitar_002,14,3,-24.6996296778046,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_015.wav,strings,guitar,1,8,strings_guitar_002,15,3,-25.7162219708825,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_002_clip_016.wav,strings,guitar,1,8,strings_guitar_002,16,3,-29.7972406098597,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_001.wav,strings,guitar,1,8,strings_guitar_003,1,3,-29.4295739129498,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_002.wav,strings,guitar,1,8,strings_guitar_003,2,3,-34.0810297855898,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_003.wav,strings,guitar,1,8,strings_guitar_003,3,3,-31.3375992902447,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_004.wav,strings,guitar,1,8,strings_guitar_003,4,3,-32.7453250260823,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_005.wav,strings,guitar,1,8,strings_guitar_003,5,3,-31.2125668703188,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_006.wav,strings,guitar,1,8,strings_guitar_003,6,3,-32.573886992217,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_007.wav,strings,guitar,1,8,strings_guitar_003,7,3,-32.0634898469474,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_008.wav,strings,guitar,1,8,strings_guitar_003,8,3,-31.7817169546539,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_009.wav,strings,guitar,1,8,strings_guitar_003,9,3,-32.4941306780187,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_010.wav,strings,guitar,1,8,strings_guitar_003,10,3,-29.2524452434717,16000,42
Segmented/strings/guitar/strings_guitar_strings_guitar_003_clip_011.wav,strings,guitar,1,8,strings_guitar_003,11,3,-35.656738467912,16000,42
Segmented/strings/viola/strings_viola_strings_viola_001_clip_001.wav,strings,viola,1,21,strings_viola_001,1,3,-26.9596217202822,16000,42
Segmented/strings/viola/strings_viola_strings_viola_001_clip_002.wav,strings,viola,1,21,strings_viola_001,2,3,-20.5600152804307,16000,42
Segmented/strings/viola/strings_viola_strings_viola_001_clip_003.wav,strings,viola,1,21,strings_viola_001,3,3,-20.7079569784542,16000,42
Segmented/strings/viola/strings_viola_strings_viola_001_clip_004.wav,strings,viola,1,21,strings_viola_001,4,3,-26.4130993259937,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_001.wav,strings,viola,1,21,strings_viola_002,1,3,-23.1118867290407,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_002.wav,strings,viola,1,21,strings_viola_002,2,3,-23.2583892774515,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_003.wav,strings,viola,1,21,strings_viola_002,3,3,-37.8911532397367,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_004.wav,strings,viola,1,21,strings_viola_002,4,3,-25.4532514867632,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_005.wav,strings,viola,1,21,strings_viola_002,5,3,-21.9501046732392,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_006.wav,strings,viola,1,21,strings_viola_002,6,3,-22.0856046620397,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_007.wav,strings,viola,1,21,strings_viola_002,7,3,-24.2909202421481,16000,42
Segmented/strings/viola/strings_viola_strings_viola_002_clip_008.wav,strings,viola,1,21,strings_viola_002,8,3,-29.3161309595961,16000,42
Segmented/strings/viola/strings_viola_strings_viola_003_clip_001.wav,strings,viola,1,21,strings_viola_003,1,3,-26.4629947324315,16000,42
Segmented/strings/viola/strings_viola_strings_viola_003_clip_002.wav,strings,viola,1,21,strings_viola_003,2,3,-19.8952452278296,16000,42
Segmented/strings/viola/strings_viola_strings_viola_003_clip_003.wav,strings,viola,1,21,strings_viola_003,3,3,-15.8711152976444,16000,42
Segmented/strings/viola/strings_viola_strings_viola_003_clip_004.wav,strings,viola,1,21,strings_viola_003,4,3,-21.2175811964334,16000,42
Segmented/strings/viola/strings_viola_strings_viola_003_clip_005.wav,strings,viola,1,21,strings_viola_003,5,3,-22.5623784845784,16000,42
Segmented/strings/violin/strings_violin_strings_violin_001_clip_001.wav,strings,violin,1,22,strings_violin_001,1,3,-26.2120036403571,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_002.wav,strings,violin,1,22,strings_violin_001,2,3,-34.5877242590397,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_003.wav,strings,violin,1,22,strings_violin_001,3,3,-25.7282537740773,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_004.wav,strings,violin,1,22,strings_violin_001,4,3,-23.7457463974472,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_005.wav,strings,violin,1,22,strings_violin_001,5,3,-25.6726197980931,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_006.wav,strings,violin,1,22,strings_violin_001,6,3,-33.4422472401691,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_007.wav,strings,violin,1,22,strings_violin_001,7,3,-31.7197118977334,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_008.wav,strings,violin,1,22,strings_violin_001,8,3,-27.598722070068,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_009.wav,strings,violin,1,22,strings_violin_001,9,3,-27.2380811421621,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_010.wav,strings,violin,1,22,strings_violin_001,10,3,-25.0550191894672,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_011.wav,strings,violin,1,22,strings_violin_001,11,3,-29.015691856696,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_012.wav,strings,violin,1,22,strings_violin_001,12,3,-27.412913396389,16000,50
Segmented/strings/violin/strings_violin_strings_violin_001_clip_013.wav,strings,violin,1,22,strings_violin_001,13,3,-31.6026187225228,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_001.wav,strings,violin,1,22,strings_violin_002,1,3,-35.2729440580119,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_002.wav,strings,violin,1,22,strings_violin_002,2,3,-32.5058906624369,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_003.wav,strings,violin,1,22,strings_violin_002,3,3,-30.118880324807,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_004.wav,strings,violin,1,22,strings_violin_002,4,3,-32.8246676240949,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_005.wav,strings,violin,1,22,strings_violin_002,5,3,-31.5634425838264,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_006.wav,strings,violin,1,22,strings_violin_002,6,3,-35.2106730295263,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_007.wav,strings,violin,1,22,strings_violin_002,7,3,-31.1823326226085,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_008.wav,strings,violin,1,22,strings_violin_002,8,3,-33.2561650295387,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_009.wav,strings,violin,1,22,strings_violin_002,9,3,-32.4576127088061,16000,50
Segmented/strings/violin/strings_violin_strings_violin_002_clip_010.wav,strings,violin,1,22,strings_violin_002,10,3,-34.4962294834645,16000,50
Segmented/voice/hum/voice_hum_voice_hum_001_clip_001.wav,voice,hum,5,10,voice_hum_001,1,3,-22.9369638942924,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_002.wav,voice,hum,5,10,voice_hum_001,2,3,-22.7839926775574,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_003.wav,voice,hum,5,10,voice_hum_001,3,3,-26.3244952508961,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_004.wav,voice,hum,5,10,voice_hum_001,4,3,-22.0205852910203,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_005.wav,voice,hum,5,10,voice_hum_001,5,3,-26.8400040152079,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_006.wav,voice,hum,5,10,voice_hum_001,6,3,-22.5173480558539,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_007.wav,voice,hum,5,10,voice_hum_001,7,3,-26.3300189589208,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_008.wav,voice,hum,5,10,voice_hum_001,8,3,-24.0665001560034,16000,42
Segmented/voice/hum/voice_hum_voice_hum_001_clip_009.wav,voice,hum,5,10,voice_hum_001,9,3,-33.9537991328831,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_001.wav,voice,hum,5,10,voice_hum_002,1,3,-22.7904668643766,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_002.wav,voice,hum,5,10,voice_hum_002,2,3,-20.9173438812212,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_003.wav,voice,hum,5,10,voice_hum_002,3,3,-21.5489035849947,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_004.wav,voice,hum,5,10,voice_hum_002,4,3,-22.1503032890422,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_005.wav,voice,hum,5,10,voice_hum_002,5,3,-22.1465920228161,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_006.wav,voice,hum,5,10,voice_hum_002,6,3,-21.3513718161232,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_007.wav,voice,hum,5,10,voice_hum_002,7,3,-18.9545442538072,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_008.wav,voice,hum,5,10,voice_hum_002,8,3,-19.2724816802734,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_009.wav,voice,hum,5,10,voice_hum_002,9,3,-15.9704715678423,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_010.wav,voice,hum,5,10,voice_hum_002,10,3,-18.8965192563499,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_011.wav,voice,hum,5,10,voice_hum_002,11,3,-16.3561321702869,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_012.wav,voice,hum,5,10,voice_hum_002,12,3,-19.3107893983188,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_013.wav,voice,hum,5,10,voice_hum_002,13,3,-18.6358044826351,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_014.wav,voice,hum,5,10,voice_hum_002,14,3,-24.8321420010118,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_015.wav,voice,hum,5,10,voice_hum_002,15,3,-27.8801560511567,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_016.wav,voice,hum,5,10,voice_hum_002,16,3,-23.8115804758776,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_017.wav,voice,hum,5,10,voice_hum_002,17,3,-28.763865825954,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_018.wav,voice,hum,5,10,voice_hum_002,18,3,-24.0030965065834,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_019.wav,voice,hum,5,10,voice_hum_002,19,3,-22.8211164614039,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_020.wav,voice,hum,5,10,voice_hum_002,20,3,-20.7026197042551,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_021.wav,voice,hum,5,10,voice_hum_002,21,3,-19.0499443028306,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_022.wav,voice,hum,5,10,voice_hum_002,22,3,-21.2175676460401,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_023.wav,voice,hum,5,10,voice_hum_002,23,3,-18.6668035374811,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_024.wav,voice,hum,5,10,voice_hum_002,24,3,-24.0952731394664,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_025.wav,voice,hum,5,10,voice_hum_002,25,3,-18.0304072745553,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_026.wav,voice,hum,5,10,voice_hum_002,26,3,-17.2504129910498,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_027.wav,voice,hum,5,10,voice_hum_002,27,3,-19.6054404537066,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_028.wav,voice,hum,5,10,voice_hum_002,28,3,-22.1315314321006,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_029.wav,voice,hum,5,10,voice_hum_002,29,3,-19.1871588508054,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_030.wav,voice,hum,5,10,voice_hum_002,30,3,-22.9940116729773,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_031.wav,voice,hum,5,10,voice_hum_002,31,3,-18.8921382610013,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_032.wav,voice,hum,5,10,voice_hum_002,32,3,-23.180627786339,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_033.wav,voice,hum,5,10,voice_hum_002,33,3,-17.1283806133138,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_034.wav,voice,hum,5,10,voice_hum_002,34,3,-19.0073514111505,16000,42
Segmented/voice/hum/voice_hum_voice_hum_002_clip_035.wav,voice,hum,5,10,voice_hum_002,35,3,-14.4456888053557,16000,42
